21-07-06 19:49.562 [pool-2-thread-2] INFO  edu.epam.task4.entity.Cars - Car with id = 2 was delivered
21-07-06 19:49.623 [pool-2-thread-4] INFO  edu.epam.task4.entity.Cars - Car with id = 4 was delivered
21-07-06 19:49.113 [pool-2-thread-8] INFO  edu.epam.task4.entity.Cars - Car with id = 8 was delivered
21-07-06 19:49.344 [pool-2-thread-1] INFO  edu.epam.task4.entity.Cars - Car with id = 1 was delivered
21-07-06 19:49.547 [pool-2-thread-10] INFO  edu.epam.task4.entity.Cars - Car with id = 10 was delivered
21-07-06 19:51.782 [pool-2-thread-8] INFO  edu.epam.task4.entity.Cars - Car with id = 8 is transported, Current weight = 20, Current area = 45
21-07-06 19:51.781 [pool-2-thread-4] INFO  edu.epam.task4.entity.Cars - Car with id = 4 is transported, Current weight = 11, Current area = 22
21-07-06 19:51.782 [pool-2-thread-2] INFO  edu.epam.task4.entity.Cars - Car with id = 2 is transported, Current weight = 16, Current area = 32
21-07-06 19:51.781 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was added in the queue
21-07-06 19:51.782 [pool-2-thread-7] INFO  edu.epam.task4.entity.Cars - Car with id = 7 is transported, Current weight = 9, Current area = 15
21-07-06 19:51.781 [pool-2-thread-1] INFO  edu.epam.task4.entity.Cars - Car with id = 1 is transported, Current weight = 5, Current area = 11
21-07-06 19:51.790 [pool-2-thread-3] INFO  edu.epam.task4.entity.Cars - Car with id = 3 is transported, Current weight = 20, Current area = 38
21-07-06 19:51.790 [pool-2-thread-1] INFO  edu.epam.task4.entity.Cars - Car with id = 1 was delivered
21-07-06 19:51.790 [pool-2-thread-3] INFO  edu.epam.task4.entity.Cars - Car with id = 3 was delivered
21-07-06 19:51.790 [pool-2-thread-9] INFO  edu.epam.task4.entity.Cars - Car with id = 9 is transported, Current weight = 15, Current area = 25
21-07-06 19:51.790 [pool-2-thread-5] INFO  edu.epam.task4.entity.Cars - Car with id = 5 is transported, Current weight = 12, Current area = 25
21-07-06 19:51.790 [pool-2-thread-6] INFO  edu.epam.task4.entity.Cars - Car with id = 6 is transported, Current weight = 13, Current area = 38
21-07-06 19:51.790 [pool-2-thread-9] INFO  edu.epam.task4.entity.Cars - Car with id = 9 was delivered
21-07-06 19:51.790 [pool-2-thread-5] INFO  edu.epam.task4.entity.Cars - Car with id = 5 was delivered
21-07-06 19:51.790 [pool-2-thread-6] INFO  edu.epam.task4.entity.Cars - Car with id = 6 was delivered
21-07-06 19:51.794 [pool-2-thread-7] INFO  edu.epam.task4.entity.Cars - Car with id = 7 was delivered
21-07-06 19:51.794 [pool-2-thread-2] INFO  edu.epam.task4.entity.Cars - Car with id = 2 was delivered
21-07-06 19:51.794 [pool-2-thread-4] INFO  edu.epam.task4.entity.Cars - Car with id = 4 was delivered
21-07-06 19:51.794 [pool-2-thread-8] INFO  edu.epam.task4.entity.Cars - Car with id = 8 was delivered
21-07-06 19:51.795 [pool-2-thread-10] INFO  edu.epam.task4.entity.Cars - Car with id = 10 is transported, Current weight = 6, Current area = 16
21-07-06 19:51.795 [pool-2-thread-10] INFO  edu.epam.task4.entity.Cars - Car with id = 10 was delivered
21-07-06 19:51.001 [pool-2-thread-2] INFO  edu.epam.task4.entity.Cars - Car with id = 2 is transported, Current weight = 13, Current area = 30
21-07-06 19:51.000 [pool-2-thread-5] INFO  edu.epam.task4.entity.Cars - Car with id = 5 is transported, Current weight = 19, Current area = 39
21-07-06 19:51.001 [pool-2-thread-4] INFO  edu.epam.task4.entity.Cars - Car with id = 4 is transported, Current weight = 19, Current area = 39
21-07-06 19:51.000 [pool-2-thread-1] INFO  edu.epam.task4.entity.Cars - Car with id = 1 is transported, Current weight = 4, Current area = 12
21-07-06 19:51.000 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was added in the queue
21-07-06 19:51.000 [pool-2-thread-6] INFO  edu.epam.task4.entity.Cars - Car with id = 6 is transported, Current weight = 8, Current area = 26
21-07-06 19:51.007 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 was added in the queue
21-07-06 19:51.008 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was added in the queue
21-07-06 19:51.009 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 was added in the queue
21-07-06 19:51.010 [pool-2-thread-7] INFO  edu.epam.task4.entity.Cars - Car with id = 7 is transported, Current weight = 20, Current area = 46
21-07-06 19:51.489 [pool-2-thread-9] INFO  edu.epam.task4.entity.Cars - Car with id = 9 is transported, Current weight = 19, Current area = 39
21-07-06 19:51.489 [pool-2-thread-7] INFO  edu.epam.task4.entity.Cars - Car with id = 7 was delivered
21-07-06 19:51.541 [pool-2-thread-2] INFO  edu.epam.task4.entity.Cars - Car with id = 2 was delivered
21-07-06 19:51.541 [pool-2-thread-3] INFO  edu.epam.task4.entity.Cars - Car with id = 3 is transported, Current weight = 18, Current area = 49
21-07-06 19:51.106 [pool-2-thread-6] INFO  edu.epam.task4.entity.Cars - Car with id = 6 was delivered
21-07-06 19:51.106 [pool-2-thread-10] INFO  edu.epam.task4.entity.Cars - Car with id = 10 is transported, Current weight = 19, Current area = 48
21-07-06 19:51.224 [pool-2-thread-3] INFO  edu.epam.task4.entity.Cars - Car with id = 3 was delivered
21-07-06 19:51.224 [pool-2-thread-8] INFO  edu.epam.task4.entity.Cars - Car with id = 8 is transported, Current weight = 18, Current area = 48
21-07-06 19:51.279 [pool-2-thread-5] INFO  edu.epam.task4.entity.Cars - Car with id = 5 was delivered
21-07-06 19:51.409 [pool-2-thread-4] INFO  edu.epam.task4.entity.Cars - Car with id = 4 was delivered
21-07-06 19:51.663 [pool-2-thread-1] INFO  edu.epam.task4.entity.Cars - Car with id = 1 was delivered
21-07-06 19:51.771 [pool-2-thread-8] INFO  edu.epam.task4.entity.Cars - Car with id = 8 was delivered
21-07-06 19:51.778 [pool-2-thread-9] INFO  edu.epam.task4.entity.Cars - Car with id = 9 was delivered
21-07-06 19:51.446 [pool-2-thread-10] INFO  edu.epam.task4.entity.Cars - Car with id = 10 was delivered
